provider_key,fornitore,commodity,codice_offerta,nome_offerta,tipo_prezzo,data_inizio,data_fine,url_offerta,prezzi_variabili,quote_fisse_annue,prezzo_calcolo,quota_fissa_calcolo,utilizzabile_calcolatore,fonte
"accendilucegas","Accendilucegas","luce","023912DSFML01XXY2606ECOLOGK24MOD","Accendi ECOLOGICA Luce e Gas 24 Mesi","fisso","01/06/2026_00:00:00","30/06/2026_23:59:59","https://www.accendilucegas.it/offerta/ecologica-luce-gas-24-mesi-monoraria/","0.1639","144","0.1639","144","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"accendilucegas","Accendilucegas","luce","023912ESFFL01XXY2606ECOLPRO24BIM","Accendi ECOLOGICA Pro Luce 24 Mesi","fisso","01/06/2026_00:00:00","30/06/2026_23:59:59","https://www.accendilucegas.it/offerta/ecologica-pro-luce-24-mesi-bi","0.1551|0.1507","108","","108","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"accendilucegas","Accendilucegas","luce","023912ESFML01XXY2606ECOLPRO24MOM","Accendi ECOLOGICA Pro Luce 24 Mesi","fisso","01/06/2026_00:00:00","30/06/2026_23:59:59","https://www.accendilucegas.it/offerta/ecologica-pro-luce-24-mesi-mono","0.1518","108","0.1518","108","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"accendilucegas","Accendilucegas","luce","023912DSFFL01XXY2606ECOLPRO24BID","Accendi ECOLOGICA Pro Luce e Gas 24 Mesi","fisso","01/06/2026_00:00:00","30/06/2026_23:59:59","https://www.accendilucegas.it/offerta/ecologica-pro-luce-gas-24-mesi-bi","0.1551|0.1507","108","","108","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"accendilucegas","Accendilucegas","luce","023912DSFML01XXY2606ECOLPRO24MOD","Accendi ECOLOGICA Pro Luce e Gas 24 Mesi","fisso","01/06/2026_00:00:00","30/06/2026_23:59:59","https://www.accendilucegas.it/offerta/ecologica-pro-luce-gas-24-mesi-mono","0.1518","108","0.1518","108","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"accendilucegas","Accendilucegas","luce","023912DSFFL01XXY2606FIDUFIX24BID","Accendi Fiducia COOP Fix 24 Mesi","fisso","01/06/2026_00:00:00","30/06/2026_23:59:59","https://www.accendilucegas.it/offerta/coop-accendi-fiducia-fix-luce-gas-24-mesi-bi","0.1551|0.1507","144","","144","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"accendilucegas","Accendilucegas","luce","023912DSFML01XXY2606FIDUFIX24MOD","Accendi Fiducia COOP Fix 24 Mesi","fisso","01/06/2026_00:00:00","30/06/2026_23:59:59","https://www.accendilucegas.it/offerta/coop-accendi-fiducia-fix-luce-gas-24-mesi-mono","0.1518","144","0.1518","144","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"accendilucegas","Accendilucegas","luce","023912ESFFL01XXY2606FIDUFIX24BIM","Accendi Fiducia COOP Fix 24 Mesi","fisso","01/06/2026_00:00:00","30/06/2026_23:59:59","https://www.accendilucegas.it/offerta/coop-accendi-fiducia-fix-luce-24-mesi-bi","0.1551|0.1507","144","","144","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"accendilucegas","Accendilucegas","luce","023912ESFML01XXY2606FIDUFIX24MOM","Accendi Fiducia COOP Fix 24 Mesi","fisso","01/06/2026_00:00:00","30/06/2026_23:59:59","https://www.accendilucegas.it/offerta/coop-accendi-fiducia-fix-luce-24-mesi-mono","0.1518","144","0.1518","144","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"accendilucegas","Accendilucegas","luce","023912ESVFL01XXY2606FIDUVAR24ELM","Accendi Fiducia COOP Flex 24 mesi","variabile","01/06/2026_00:00:00","30/06/2026_23:59:59","https://www.accendilucegas.it/offerta/coop-accendi-fiducia-flex-luce/","0.0297","138","0.0297","138","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"accendilucegas","Accendilucegas","luce","023912DSVFL01XXY2606FIDUVAR24ELD","Accendi Fiducia COOP Flex 24 Mesi","variabile","01/06/2026_00:00:00","30/06/2026_23:59:59","https://www.accendilucegas.it/offerta/coop-accendi-fiducia-flex-luce-gas/","0.0297","138","0.0297","138","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acea","Acea Energia","gas","000774GSFML01XXRT4D4027760000000","Acea Energia Fix","fisso","14/05/2026_00:00:00","02/07/2026_23:59:59","https://www.aceaenergia.it/offerte-casa/acea-energia-fix#gas","0.52","90","0.52","90","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acea","Acea Energia","gas","000774GSVML01XXRT4D4027900000000","Acea Energia Flex Casa","variabile","04/06/2026_00:00:00","30/09/2026_23:59:59","https://www.aceaenergia.it/elenco-offerte","0.148","108","0.148","108","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acea","Acea Energia","gas","000774GSVML01XXRT3D4027910000000","Acea Energia Sprint","variabile","04/06/2026_00:00:00","30/09/2026_23:59:59","https://www.aceaenergia.it/offerte-business/acea-energia-sprint-business#gas","0.0815","156","0.0815","156","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acea","Acea Energia","gas","000774GSVML01XXRT4D4027890000000","Acea Energia Sprint","variabile","04/06/2026_00:00:00","30/09/2026_23:59:59","https://www.aceaenergia.it/elenco-offerte","0.075","120","0.075","120","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acea","Acea Energia","gas","000774GSVML01XXRT4D4027880000000","Acea Energia Sprint Web","variabile","04/06/2026_00:00:00","30/09/2026_23:59:59","https://www.aceaenergia.it/offerte-casa/acea-energia-sprint-web#gas","0.043","96","0.043","96","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acea","Acea Energia","gas","000774GSVML01XXRT4D4027990000000","Acea Energia Trend 12","variabile","04/06/2026_00:00:00","30/09/2026_23:59:59","https://www.aceaenergia.it/elenco-offerte","0.05","111","0.05","111","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acea","Acea Energia","gas","000774GSVML01XXRT4D4028000000000","Acea Energia Trend 24","variabile","04/06/2026_00:00:00","30/09/2026_23:59:59","https://www.aceaenergia.it/elenco-offerte","0.182","120","0.182","120","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acea","Acea Energia","luce","000774ESFFL01XXRT4D4027760000000","Acea Energia Fix","fisso","14/05/2026_00:00:00","02/07/2026_23:59:59","https://www.aceaenergia.it/offerte-casa/acea-energia-fix#luce","0.125|0.137|0.115","90","","90","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acea","Acea Energia","luce","000774ESFML01XXRT4D4027760000000","Acea Energia Fix","fisso","14/05/2026_00:00:00","02/07/2026_23:59:59","https://www.aceaenergia.it/offerte-casa/acea-energia-fix#luce","0.125","90","0.125","90","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acea","Acea Energia","luce","000774ESVFL01XXRT4D4027900000000","Acea Energia Flex Casa","variabile","04/06/2026_10:00:00","30/09/2026_23:59:59","https://www.aceaenergia.it/elenco-offerte","0.0305","108","0.0305","108","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acea","Acea Energia","luce","000774ESVML01XXRT4D4027900000000","Acea Energia Flex Casa","variabile","04/06/2026_10:00:00","30/09/2026_23:59:59","https://www.aceaenergia.it/elenco-offerte","0.0305","108","0.0305","108","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acea","Acea Energia","luce","000774ESVFL01XXRT3D4027910000000","Acea Energia Sprint","variabile","04/06/2026_00:00:00","30/09/2026_23:59:59","https://www.aceaenergia.it/offerte-business/acea-energia-sprint-business#luce","0.0164","156","0.0164","156","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acea","Acea Energia","luce","000774ESVFL01XXRT4D4027890000000","Acea Energia Sprint","variabile","04/06/2026_10:00:00","30/09/2026_23:59:59","https://www.aceaenergia.it/elenco-offerte","0.0142","120","0.0142","120","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acea","Acea Energia","luce","000774ESVML01XXRT3D4027910000000","Acea Energia Sprint","variabile","04/06/2026_00:00:00","30/09/2026_23:59:59","https://www.aceaenergia.it/offerte-business/acea-energia-sprint-business#luce","0.0164","156","0.0164","156","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acea","Acea Energia","luce","000774ESVML01XXRT4D4027890000000","Acea Energia Sprint","variabile","04/06/2026_10:00:00","30/09/2026_23:59:59","https://www.aceaenergia.it/elenco-offerte","0.0142","120","0.0142","120","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acea","Acea Energia","luce","000774ESVFL01XXRT4D4027880000000","Acea Energia Sprint Web","variabile","04/06/2026_10:00:00","30/09/2026_23:59:59","https://www.aceaenergia.it/offerte-casa/acea-energia-sprint-web#luce","0.007","96","0.007","96","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acea","Acea Energia","luce","000774ESVML01XXRT4D4027880000000","Acea Energia Sprint Web","variabile","04/06/2026_10:00:00","30/09/2026_23:59:59","https://www.aceaenergia.it/offerte-casa/acea-energia-sprint-web#luce","0.007","96","0.007","96","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acea","Acea Energia","luce","000774ESVFL01XXRT4D4027990000000","Acea Energia Trend 12","variabile","04/06/2026_10:00:00","30/09/2026_23:59:59","https://www.aceaenergia.it/elenco-offerte","0.008","111","0.008","111","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acea","Acea Energia","luce","000774ESVML01XXRT4D4027990000000","Acea Energia Trend 12","variabile","04/06/2026_10:00:00","30/09/2026_23:59:59","https://www.aceaenergia.it/elenco-offerte","0.008","111","0.008","111","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acea","Acea Energia","luce","000774ESVFL01XXRT4D4028000000000","Acea Energia Trend 24","variabile","04/06/2026_10:00:00","30/09/2026_23:59:59","https://www.aceaenergia.it/elenco-offerte","0.0384","120","0.0384","120","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acea","Acea Energia","luce","000774ESVML01XXRT4D4028000000000","Acea Energia Trend 24","variabile","04/06/2026_10:00:00","30/09/2026_23:59:59","https://www.aceaenergia.it/elenco-offerte","0.0384","120","0.0384","120","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"aceapinerolese-energia","Aceapinerolese Energia","gas","000694GSVML01XXSOLUZIONEGAS0226C","ACEA GAS SOLUZIONE SEMPLICE 02_26","variabile","15/05/2026_18:00:00","31/01/2027_23:59:59","https://www.aceapinerolese-energia.it/gas-business-smart/","0.19","168","0.19","168","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"aceapinerolese-energia","Aceapinerolese Energia","gas","000694GSVML01XXSOLUZIONEGAS0226D","ACEA GAS SOLUZIONE SEMPLICE 02_26","variabile","15/05/2026_18:00:00","31/01/2027_23:59:59","https://www.aceapinerolese-energia.it/gas-casa-soluzione-semplice/","0.19","144","0.19","144","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"aceapinerolese-energia","Aceapinerolese Energia","gas","000694GSVML01XXSOLUZIONEGAS0226A","GAS SOLUZIONE SEMPLICE 02_26","variabile","15/05/2026_18:00:00","31/01/2027_23:59:59","https://www.aceapinerolese-energia.it/gas-business-smart/","0.19","168","0.19","168","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"aceapinerolese-energia","Aceapinerolese Energia","luce","000694ESVFL01XXACEALBUSINESSMART","LUCE BUSINESS SMART","variabile","15/05/2026_18:00:00","30/06/2026_23:59:59","https://www.aceapinerolese-energia.it/luce-business-smart/","0.0145","168","0.0145","168","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"aceapinerolese-energia","Aceapinerolese Energia","luce","000694ESVFL01XXACEALUCECASAINTEL","LUCE CASA INTELLIGENTE","variabile","15/05/2026_18:30:00","30/06/2026_23:59:59","https://www.aceapinerolese-energia.it/luce-casa-intelligente/","0.0145","144","0.0145","144","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"aceapinerolese-energia","Aceapinerolese Energia","luce","000694ESVFL01XXACEALUCECOMMUNDOM","LUCE COMMUNITY","variabile","18/05/2026_18:00:00","30/06/2026_23:59:59","https://www.aceapinerolese-energia.it/luce-gas-community/","0.0145","90","0.0145","90","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"aceapinerolese-energia","Aceapinerolese Energia","luce","000694ESVFL01XXACEALUCEOVER75NEW","LUCE OVER 75 26_01","variabile","18/05/2026_18:00:00","30/06/2026_23:59:59","https://www.aceapinerolese-energia.it/luce-gas-over-75/","0.0145","90","0.0145","90","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"aceapinerolese-energia","Aceapinerolese Energia","luce","000694ESVFL01XXACEALUCESCASE2601","LUCE SECONDE CASE","variabile","18/05/2026_18:00:00","30/06/2026_23:59:59","https://www.aceapinerolese-energia.it/luce-gas-seconde-case/","0.0145","90","0.0145","90","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acienergia","Acienergia","gas","000053GSVML01XXA0000001PSVDABOLL","MERCATO LIBERO BOLL","variabile","01/10/2025_00:00:00","30/09/2030_23:59:00","https://WWW.ACIENERGIA.IT","","120","","120","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acienergia","Acienergia","gas","000053GSVML01XXC0000001PSVDABOLL","MERCATO LIBERO BOLL","variabile","01/10/2025_00:00:00","30/09/2030_23:59:00","https://WWW.ACIENERGIA.IT","","120","","120","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acienergia","Acienergia","gas","000053GSVML01XXD0000001PSVDABOLL","MERCATO LIBERO BOLL","variabile","01/10/2025_00:00:00","30/09/2030_23:59:00","https://WWW.ACIENERGIA.IT","","120","","120","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acienergia","Acienergia","gas","000053GSVML01XXA0000001PSVDASEPA","MERCATO LIBERO SEPA","variabile","01/10/2025_00:00:00","30/09/2030_23:59:00","https://WWW.ACIENERGIA.IT","","108","","108","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acienergia","Acienergia","gas","000053GSVML01XXC0000001PSVDASEPA","MERCATO LIBERO SEPA","variabile","01/10/2025_00:00:00","30/09/2030_23:59:00","https://WWW.ACIENERGIA.IT","","108","","108","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acienergia","Acienergia","gas","000053GSVML01XXD0000001PSVDASEPA","MERCATO LIBERO SEPA","variabile","01/10/2025_00:00:00","30/09/2030_23:59:00","https://WWW.ACIENERGIA.IT","","108","","108","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acinque","Acinque","gas","027895GSVML56XXXXXXXXXXXGMPVAPSV","Business Variabile A","variabile","15/06/2026_15:00:00","14/07/2026_23:59:59","https://acinque.it/luce-gas-e-servizi/offerte-acinque-energia-portale-offerte.html","0.128","130","0.128","130","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acinque","Acinque","gas","027895GSVML56XXXXXXXXXXGMPVAPSVG","Business Variabile B","variabile","15/06/2026_15:00:00","14/07/2026_23:59:59","https://acinque.it/luce-gas-e-servizi/offerte-acinque-energia-portale-offerte.html","0.128","130","0.128","130","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acinque","Acinque","gas","027895GSFML15XXXXXXGMCERTEZZA24D","Mia Certezza 24","fisso","03/06/2026_00:00:00","30/06/2026_23:59:59","https://acinque.it/luce-gas-e-servizi/casa/offerte/mia-certezza-gas.html","0.55","130","0.55","130","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acinque","Acinque","gas","027895GSFML01XXXXXXGMBCERTEZZA24","Mia Certezza 24 Business","fisso","03/06/2026_00:00:00","30/06/2026_23:59:59","https://acinque.it","0.55","150","0.55","150","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acinque","Acinque","gas","027895GSVML08XXXXXXGMMIAPROTETTA","Mia Protetta","variabile","15/06/2026_15:00:00","14/07/2026_23:59:59","https://acinque.it/luce-gas-e-servizi/offerte-acinque-energia-portale-offerte.html","0.1","120","0.1","120","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acinque","Acinque","gas","027895GSVML09XXXXXGMBMIAPROTETTA","Mia Protetta Business","variabile","15/06/2026_15:00:00","14/07/2026_23:59:59","https://www.acinque.it","0.1","200","0.1","200","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acinque","Acinque","gas","027895GSVML56XXXXGMMIACASAPIUDIN","miaCasa+ dinamica","variabile","15/06/2026_15:00:00","14/07/2026_23:59:59","https://acinque.it/luce-gas-e-servizi/offerte-acinque-energia-portale-offerte.html","0.088","160","0.088","160","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acinque","Acinque","gas","027895GSVML56XXXXXXXGMMIADINPSVD","miaDinamica","variabile","15/06/2026_15:00:00","14/07/2026_23:59:59","https://acinque.it/luce-gas-e-servizi/offerte-acinque-energia-portale-offerte.html","0.127946","100","0.127946","100","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acinque","Acinque","gas","027895GSVML57XXXXXXXXGMMIADINPSV","miaDinamica","variabile","15/06/2026_15:00:00","14/07/2026_23:59:59","https://acinque.it/luce-gas-e-servizi/offerte-acinque-energia-portale-offerte.html","0.12","100","0.12","100","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acinque","Acinque","gas","027895GSVML56XXXXXXGMMIADINPSVGD","miaDinamica Eco Sconto","variabile","15/06/2026_15:00:00","14/07/2026_23:59:59","https://acinque.it/luce-gas-e-servizi/offerte-acinque-energia-portale-offerte.html","0.127946","100","0.127946","100","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acinque","Acinque","gas","027895GSVML57XXXXXXXGMMIADINPSVG","miaDinamica Eco Sconto","variabile","15/06/2026_15:00:00","14/07/2026_23:59:59","https://acinque.it/luce-gas-e-servizi/offerte-acinque-energia-portale-offerte.html","0.12","100","0.12","100","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acinque","Acinque","gas","027895GSVML56XXXXXXGMBMIADINPSVG","miaDinamica Eco Sconto Pmi","variabile","15/06/2026_15:00:00","14/07/2026_23:59:59","https://acinque.it/luce-gas-e-servizi/offerte-acinque-energia-portale-offerte.html","0.18","150","0.18","150","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acinque","Acinque","gas","027895GSVML56XXXXXXXGMBMIADINPSV","miaDinamica PMI","variabile","15/06/2026_15:00:00","14/07/2026_23:59:59","https://acinque.it/luce-gas-e-servizi/offerte-acinque-energia-portale-offerte.html","0.18","150","0.18","150","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acinque","Acinque","gas","027895GSVML57XXXXXXXGMMIALEGGERA","miaLeggera Gas","variabile","15/06/2026_15:00:00","14/07/2026_23:59:59","https://acinque.it/luce-gas-e-servizi/offerte-acinque-energia-portale-offerte.html","0.35","65","0.35","65","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acinque","Acinque","gas","027895GSVML57XXXXXXGMMIASERENA20","miaSerena","variabile","15/06/2026_15:00:00","14/07/2026_23:59:59","https://acinque.it/luce-gas-e-servizi/offerte-acinque-energia-portale-offerte.html","0.095946","120","0.095946","120","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"acinque","Acinque","gas","027895GSVML56XXXXXXXXGMPVARSCPSV","Prezzo Variabile sconto","variabile","15/06/2026_15:00:00","14/07/2026_23:59:59","https://acinque.it/luce-gas-e-servizi/offerte-acinque-energia-portale-offerte.html","0.187946","170","0.187946","170","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
